Instance,Algorithm,Params,Seed,BestCost,Evaluations,ElapsedMs,BestFoundAt,Timestamp
tai_20_5_0,Evolutionary_p120_g130_s0,EvolutionaryParameters,0,14306,15720,474.5023,6405,2026-03-19T12:06:25.2310088+00:00
tai_20_5_0,Evolutionary_p120_g140_s0,EvolutionaryParameters,0,14404,16920,460.5808,13247,2026-03-19T12:06:25.6934222+00:00
tai_20_5_0,Evolutionary_p120_g150_s0,EvolutionaryParameters,0,14257,18120,457.7016,5016,2026-03-19T12:06:26.1643270+00:00
tai_20_5_0,Evolutionary_p120_g160_s0,EvolutionaryParameters,0,14146,19320,230.5752,10084,2026-03-19T12:06:26.3965028+00:00
tai_20_5_0,Evolutionary_p130_g10_s0,EvolutionaryParameters,0,15075,1430,4.1583,1376,2026-03-19T12:06:26.4011859+00:00
tai_20_5_0,Evolutionary_p130_g20_s0,EvolutionaryParameters,0,14853,2730,10.1546,2673,2026-03-19T12:06:26.4119755+00:00
tai_20_5_0,Evolutionary_p130_g30_s0,EvolutionaryParameters,0,14308,4030,9.7048,3706,2026-03-19T12:06:26.4222448+00:00
tai_20_5_0,Evolutionary_p130_g40_s0,EvolutionaryParameters,0,14259,5330,14.6523,4883,2026-03-19T12:06:26.4374573+00:00
tai_20_5_0,Evolutionary_p130_g50_s0,EvolutionaryParameters,0,14477,6630,16.7905,5212,2026-03-19T12:06:26.4547641+00:00
tai_20_5_0,Evolutionary_p130_g60_s0,EvolutionaryParameters,0,14382,7930,20.7884,6544,2026-03-19T12:06:26.4760279+00:00
tai_20_5_0,Evolutionary_p130_g70_s0,EvolutionaryParameters,0,14200,9230,30.1972,9026,2026-03-19T12:06:26.5070826+00:00
tai_20_5_0,Evolutionary_p130_g80_s0,EvolutionaryParameters,0,14217,10530,23.6069,8622,2026-03-19T12:06:26.5311610+00:00
tai_20_5_0,Evolutionary_p130_g90_s0,EvolutionaryParameters,0,14205,11830,26.3364,6106,2026-03-19T12:06:26.5582176+00:00
tai_20_5_0,Evolutionary_p130_g100_s0,EvolutionaryParameters,0,14383,13130,28.8075,12279,2026-03-19T12:06:26.5874930+00:00
tai_20_5_0,Evolutionary_p130_g110_s0,EvolutionaryParameters,0,14484,14430,41.3602,7952,2026-03-19T12:06:26.6295078+00:00
tai_20_5_0,Evolutionary_p130_g120_s0,EvolutionaryParameters,0,14281,15730,40.2532,15598,2026-03-19T12:06:26.6708149+00:00
tai_20_5_0,Evolutionary_p130_g130_s0,EvolutionaryParameters,0,14615,17030,341.9514,10036,2026-03-19T12:06:27.0132744+00:00
tai_20_5_0,Evolutionary_p130_g140_s0,EvolutionaryParameters,0,14395,18330,41.0163,4342,2026-03-19T12:06:27.0549846+00:00
tai_20_5_0,Evolutionary_p130_g150_s0,EvolutionaryParameters,0,14468,19630,44.6068,13548,2026-03-19T12:06:27.1000986+00:00
tai_20_5_0,Evolutionary_p130_g160_s0,EvolutionaryParameters,0,14409,20930,75.9479,4325,2026-03-19T12:06:27.1765617+00:00
tai_20_5_0,Evolutionary_p140_g10_s0,EvolutionaryParameters,0,15192,1540,27.187,1265,2026-03-19T12:06:27.2058406+00:00
tai_20_5_0,Evolutionary_p140_g20_s0,EvolutionaryParameters,0,14755,2940,45.8564,2871,2026-03-19T12:06:27.2554067+00:00
tai_20_5_0,Evolutionary_p140_g30_s0,EvolutionaryParameters,0,14181,4340,32.176,4002,2026-03-19T12:06:27.2979126+00:00
tai_20_5_0,Evolutionary_p140_g40_s0,EvolutionaryParameters,0,14337,5740,20.7264,4913,2026-03-19T12:06:27.3195897+00:00
tai_20_5_0,Evolutionary_p140_g50_s0,EvolutionaryParameters,0,14407,7140,21.8232,6028,2026-03-19T12:06:27.3420346+00:00
tai_20_5_0,Evolutionary_p140_g60_s0,EvolutionaryParameters,0,14465,8540,21.6851,7646,2026-03-19T12:06:27.3645760+00:00
tai_20_5_0,Evolutionary_p140_g70_s0,EvolutionaryParameters,0,14278,9940,21.8532,9691,2026-03-19T12:06:27.3870746+00:00
tai_20_5_0,Evolutionary_p140_g80_s0,EvolutionaryParameters,0,14203,11340,25.1453,10706,2026-03-19T12:06:27.4128315+00:00
tai_20_5_0,Evolutionary_p140_g90_s0,EvolutionaryParameters,0,14210,12740,29.1461,6041,2026-03-19T12:06:27.4425716+00:00
tai_20_5_0,Evolutionary_p140_g100_s0,EvolutionaryParameters,0,14352,14140,31.2485,10497,2026-03-19T12:06:27.4743851+00:00
tai_20_5_0,Evolutionary_p140_g110_s0,EvolutionaryParameters,0,14422,15540,34.1503,11571,2026-03-19T12:06:27.5090402+00:00
tai_20_5_0,Evolutionary_p140_g120_s0,EvolutionaryParameters,0,14303,16940,37.2298,14469,2026-03-19T12:06:27.5468042+00:00
tai_20_5_0,Evolutionary_p140_g130_s0,EvolutionaryParameters,0,14250,18340,47.6251,7172,2026-03-19T12:06:27.5950201+00:00
tai_20_5_0,Evolutionary_p140_g140_s0,EvolutionaryParameters,0,14350,19740,44.1976,13254,2026-03-19T12:06:27.6398969+00:00
tai_20_5_0,Evolutionary_p140_g150_s0,EvolutionaryParameters,0,14382,21140,63.632,15079,2026-03-19T12:06:27.7041927+00:00
tai_20_5_0,Evolutionary_p140_g160_s0,EvolutionaryParameters,0,14384,22540,65.9469,6252,2026-03-19T12:06:27.7709871+00:00
tai_20_5_0,Evolutionary_p150_g10_s0,EvolutionaryParameters,0,14932,1650,4.159,1564,2026-03-19T12:06:27.7757451+00:00
tai_20_5_0,Evolutionary_p150_g20_s0,EvolutionaryParameters,0,14743,3150,7.8484,3128,2026-03-19T12:06:27.7840104+00:00
tai_20_5_0,Evolutionary_p150_g30_s0,EvolutionaryParameters,0,14443,4650,10.8426,3615,2026-03-19T12:06:27.7953991+00:00
tai_20_5_0,Evolutionary_p150_g40_s0,EvolutionaryParameters,0,14497,6150,14.3314,5792,2026-03-19T12:06:27.8102549+00:00
tai_20_5_0,Evolutionary_p150_g50_s0,EvolutionaryParameters,0,14806,7650,17.2252,7323,2026-03-19T12:06:27.8280107+00:00
tai_20_5_0,Evolutionary_p150_g60_s0,EvolutionaryParameters,0,14469,9150,24.1195,6429,2026-03-19T12:06:27.8527162+00:00
tai_20_5_0,Evolutionary_p150_g70_s0,EvolutionaryParameters,0,14632,10650,29.4511,10156,2026-03-19T12:06:27.8827606+00:00
tai_20_5_0,Evolutionary_p150_g80_s0,EvolutionaryParameters,0,14202,12150,30.3814,10893,2026-03-19T12:06:27.9137228+00:00
tai_20_5_0,Evolutionary_p150_g90_s0,EvolutionaryParameters,0,14450,13650,31.6233,11737,2026-03-19T12:06:27.9459426+00:00
tai_20_5_0,Evolutionary_p150_g100_s0,EvolutionaryParameters,0,14370,15150,33.2727,4553,2026-03-19T12:06:27.9797256+00:00
tai_20_5_0,Evolutionary_p150_g110_s0,EvolutionaryParameters,0,14380,16650,41.2922,9499,2026-03-19T12:06:28.0216332+00:00
tai_20_5_0,Evolutionary_p150_g120_s0,EvolutionaryParameters,0,14467,18150,41.8623,15113,2026-03-19T12:06:28.0641230+00:00
tai_20_5_0,Evolutionary_p150_g130_s0,EvolutionaryParameters,0,14482,19650,48.23,6139,2026-03-19T12:06:28.1130163+00:00
tai_20_5_0,Evolutionary_p150_g140_s0,EvolutionaryParameters,0,14343,21150,48.1928,7348,2026-03-19T12:06:28.1618269+00:00
tai_20_5_0,Evolutionary_p150_g150_s0,EvolutionaryParameters,0,14226,22650,48.8223,12394,2026-03-19T12:06:28.2113591+00:00
tai_20_5_0,Evolutionary_p150_g160_s0,EvolutionaryParameters,0,14252,24150,51.9605,9093,2026-03-19T12:06:28.2639261+00:00
tai_20_5_0,Evolutionary_p160_g10_s0,EvolutionaryParameters,0,15038,1760,4.7335,1269,2026-03-19T12:06:28.2693171+00:00
tai_20_5_0,Evolutionary_p160_g20_s0,EvolutionaryParameters,0,14894,3360,9.3712,3202,2026-03-19T12:06:28.2792613+00:00
tai_20_5_0,Evolutionary_p160_g30_s0,EvolutionaryParameters,0,14509,4960,45.8336,4658,2026-03-19T12:06:28.3256341+00:00
tai_20_5_0,Evolutionary_p160_g40_s0,EvolutionaryParameters,0,14622,6560,31.6603,6083,2026-03-19T12:06:28.3598039+00:00
tai_20_5_0,Evolutionary_p160_g50_s0,EvolutionaryParameters,0,14236,8160,59.8683,7872,2026-03-19T12:06:28.4210510+00:00
tai_20_5_0,Evolutionary_p160_g60_s0,EvolutionaryParameters,0,14321,9760,83.7466,6763,2026-03-19T12:06:28.5066273+00:00
tai_20_5_0,Evolutionary_p160_g70_s0,EvolutionaryParameters,0,14364,11360,103.3884,9493,2026-03-19T12:06:28.6122840+00:00
tai_20_5_0,Evolutionary_p160_g80_s0,EvolutionaryParameters,0,14399,12960,93.3619,11038,2026-03-19T12:06:28.7064113+00:00
tai_20_5_0,Evolutionary_p160_g90_s0,EvolutionaryParameters,0,14233,14560,37.8028,9637,2026-03-19T12:06:28.7447967+00:00
tai_20_5_0,Evolutionary_p160_g100_s0,EvolutionaryParameters,0,14281,16160,44.5004,14403,2026-03-19T12:06:28.7901428+00:00
tai_20_5_0,Evolutionary_p160_g110_s0,EvolutionaryParameters,0,14224,17760,48.8104,4631,2026-03-19T12:06:28.8407159+00:00
tai_20_5_0,Evolutionary_p160_g120_s0,EvolutionaryParameters,0,14121,19360,49.4335,7031,2026-03-19T12:06:28.8908921+00:00
tai_20_5_0,Evolutionary_p160_g130_s0,EvolutionaryParameters,0,14568,20960,84.3484,8262,2026-03-19T12:06:28.9836750+00:00
tai_20_5_0,Evolutionary_p160_g140_s0,EvolutionaryParameters,0,14251,22560,183.1025,7677,2026-03-19T12:06:29.1678474+00:00
tai_20_5_0,Evolutionary_p160_g150_s0,EvolutionaryParameters,0,14284,24160,292.5369,5508,2026-03-19T12:06:29.4631219+00:00
tai_20_5_0,Evolutionary_p160_g160_s0,EvolutionaryParameters,0,14352,25760,189.4124,9340,2026-03-19T12:06:29.6540547+00:00
